ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
10568954,0.19565538494292822,0.06953373503087695,2.148382164667174,-4.322926993801923,20.432133333333212,Olfr524,olfactory receptor 524
10470050,0.763204709762679,0.6230705009562421,0.5144585217383065,-4.702039769684785,20.45079999999996,Abca2,"ATP-binding cassette, sub-family A (ABC1), member 2"
10519495,0.5349005217444719,0.3398046069630529,1.0256967371910422,-4.606037650557624,20.487933333333316,,
10354111,0.8576371351983778,0.7647224307189773,0.31142094098633616,-4.724940617942506,20.499266666666642,Aff3,"AF4/FMR2 family, member 3"
10360120,0.6838491363484558,0.5147939028582529,0.6866851067727207,-4.675059036955568,20.50030000000001,Ufc1,ubiquitin-fold modifier conjugating enzyme 1
10526520,0.3659812128753398,0.1807731614836463,1.48954952226341,-4.49135348902249,20.501433333333352,Plod3,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3"
10399038,0.36508485572876653,0.17994991707599564,1.4927745986397651,-4.490518118084683,20.510500000000008,Zfp386,zinc finger protein 386 (Kruppel-like)
10395520,0.13966933486982358,0.04263720005174616,2.4835254677477248,-4.24446250736468,20.53793333333332,Immp2l,IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)
10403511,0.8193066328357189,0.7067431984873721,0.3922789588758081,-4.717062179798012,20.615533333333246,Heatr1,HEAT repeat containing 1
10538640,0.154231224635802,0.049155710508072194,2.385667627794443,-4.266641974091287,20.656433333333332,Abcg2,"ATP-binding cassette, sub-family G (WHITE), member 2"
10365136,0.9095067652894195,0.8465908811966918,0.20090918831815827,-4.732892937611231,20.67083333333312,Aes,amino-terminal enhancer of split
10555011,0.5011099255096039,0.3057474572455614,1.1065377116875883,-4.587241463700108,20.684600000000003,Nars2,asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)
10393379,0.19154647271778158,0.0676123232685308,2.1675147131567187,-4.318266638754809,20.685299999999984,Mxra7,matrix-remodelling associated 7
10410709,0.38655140574638147,0.19688963745062862,1.4289568276136835,-4.507001221088478,20.69229999999999,Rfesd,Rieske (Fe-S) domain containing
10354792,0.44440502592069,0.2497604920154871,1.257179915673784,-4.550585138078374,20.70523333333334,Tyw5,tRNA-yW synthesizing protein 5
10395277,0.6957994394118631,0.5304067791488073,0.6605862884065439,-4.67955004400387,20.707800000000077,Sypl,synaptophysin-like protein
10422718,0.413411107265754,0.22110195327963503,1.3458114424561003,-4.5282742386615205,20.71966666666671,Ttc33,tetratricopeptide repeat domain 33
10436734,0.6569105143643064,0.48036931668810556,0.7460916459133763,-4.664343217438958,20.736966666666603,Bach1,"BTB and CNC homology 1, basic leucine zipper transcription factor 1"
10466745,0.5862095491608454,0.39688989235540045,0.9034183171120334,-4.632969902112819,20.764699999999976,Tjp2,tight junction protein 2
10440419,0.6454599899183635,0.46634108733127577,0.7711124857496714,-4.659633592265575,20.76473333333334,Gm7334///Btg3,B-cell translocation gene 3 pseudogene///B cell translocation gene 3
10569786,0.5658834496692323,0.3743738588058121,0.9499333445478041,-4.622959068626352,20.765033333333292,Pnpla6,patatin-like phospholipase domain containing 6
10496638,0.056236163902389245,0.011638958888071734,3.4091447404706123,-4.067612985320091,20.765966666666685,Odf2l,outer dense fiber of sperm tails 2-like
10392735,0.3486019835536513,0.16680357330379952,1.5461940684346598,-4.476654441902187,20.76713333333332,Cdc42ep4,CDC42 effector protein (Rho GTPase binding) 4
10388492,0.5183547180654478,0.3229473440093976,1.064855509661194,-4.597021122072049,20.77233333333328,Vps53,VPS53 GARP complex subunit
10390909,0.18495120576366453,0.06400044934218133,2.2050105601020062,-4.309192133770685,20.792766666666665,Krtap9-3,keratin associated protein 9-3
10446235,0.27524802170238766,0.1153833112478527,1.8019551440839308,-4.410216914112127,20.803866666666664,Trip10,thyroid hormone receptor interactor 10
10586347,0.17087465853670103,0.05713459101645869,2.282591072397301,-4.290674751021806,20.831966666666673,Parp16,"poly (ADP-ribose) polymerase family, member 16"
10408882,0.7722960062692668,0.6352647511644318,0.4961629696472277,-4.704518412387794,20.83739999999989,Ranbp9,RAN binding protein 9
10597833,0.5480514400610407,0.3533083605835097,0.9954196470513994,-4.612886456853951,20.84310000000002,Sec22c,"SEC22 homolog C, vesicle trafficking protein"
10576561,0.4188451713057505,0.22661537155472034,1.3280114919453947,-4.532789433948781,20.845000000000027,Ntpcr,"nucleoside-triphosphatase, cancer-related"
10554463,0.19028327354532365,0.06686557088570941,2.1750985977342245,-4.316424892274316,20.853133333333318,Hddc3,HD domain containing 3
10430555,0.036759779143880136,0.0062038211652018236,3.890068937564456,-3.9980251911846576,20.85406666666666,Dmc1,DNA meiotic recombinase 1
10411464,0.7515379752795672,0.6063990508344763,0.5397841254962025,-4.6984804819774375,20.854400000000027,Fcho2,FCH domain only 2
10396778,0.3523734372448069,0.17000795319121895,1.5328260599322667,-4.480127862289844,20.886833333333314,Mpp5,"membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)"
10457959,0.09972585544842394,0.02640602359779109,2.8170629217000793,-4.173818855927561,20.89376666666667,Sft2d3,SFT2 domain containing 3
10422412,0.3947968928140867,0.20463792076769008,1.4014023957173338,-4.514080752983065,20.910133333333363,Slc15a1,"solute carrier family 15 (oligopeptide transporter), member 1"
10449971,0.100813951663446,0.026803356220287025,2.8065515143398234,-4.175925390692338,20.96946666666667,Zfp763,zinc finger protein 763
10450669,0.5521963717600424,0.3582747300674854,0.9845113288423938,-4.615326340656005,20.973266666666575,Prr3,proline-rich polypeptide 3
10584200,0.3022147682367523,0.1326994707011789,1.7055197959455757,-4.435200131977115,20.998933333333383,Rpusd4,RNA pseudouridylate synthase domain containing 4
10501860,0.06039383855119868,0.012879915412070501,3.3340459039843706,-4.079767308263984,21.04626666666669,Fnbp1l,formin binding protein 1-like
10509246,0.2837063920223476,0.12085013472872329,1.7700921909277034,-4.4184523742973125,21.056899999999985,Luzp1,leucine zipper protein 1
10488090,0.4999803797533178,0.30483467887409005,1.1088023904338165,-4.586705054290558,21.079266666666655,Tasp1,"taspase, threonine aspartase 1"
10510178,0.019723694007341093,0.002487423572148024,4.641722182266903,-3.913664692779607,21.111600000000017,LOC101056073///Zfp534///Rex2///Zfp984///Zfp980///Zfp988///Zfp991///Zfp987///Zfp985///Gm13212///Zfp992///Zfp986///Zfp982///Znf41-ps///Zfp991///Zfp987///Zfp982,"zinc finger protein 501-like///zinc finger protein 534///reduced expression 2///zinc finger protein 984///zinc finger protein 980///zinc finger protein 988///zinc finger protein 991///zinc finger protein 987///zinc finger protein 985///predicted gene 13212///zinc finger protein 992///zinc finger protein 986///zinc finger protein 982///ZNF41, pseudogene///zinc finger protein 991///zinc finger protein 987///zinc finger protein 982"
10472040,0.03576946362601211,0.005959185176759581,3.921748941767893,-3.993909562105225,21.120700000000003,Gm13498,"heat shock protein 90 alpha (cytosolic), class B member 1 pseudogene"
10456723,0.5514673673734666,0.35740871168007965,0.9864050101895182,-4.614903853402785,21.12149999999997,BC031181,cDNA sequence BC031181
10472549,0.04202435816795434,0.007591431685744741,3.732883016094321,-4.019268235111609,21.160466666666665,Bbs5,Bardet-Biedl syndrome 5 (human)
10480541,0.6787165192098901,0.5083109617633859,0.6976702330976822,-4.673128447979525,21.181866666666792,Ehmt1,euchromatic histone methyltransferase 1
10579776,0.535765973457362,0.34073873201585697,1.0235722111784922,-4.606521813445363,21.184266666666645,Arhgap10,Rho GTPase activating protein 10
10580160,0.14675624720710306,0.04584881392964066,2.4335206726104355,-4.2557167158759635,21.188566666666617,Mri1,methylthioribose-1-phosphate isomerase 1
10406334,0.04186308875177238,0.007548929728964322,3.7372162113618645,-4.0186638363246185,21.199166666666656,Mctp1,"multiple C2 domains, transmembrane 1"
10554017,0.15118299167018417,0.047808087527193704,2.4047570871707045,-4.262265680884581,21.219499999999996,Lins1,lines homolog 1
10376285,0.6597681959255567,0.48419633511159854,0.7393514011640587,-4.665592453904453,21.232133333333337,Sap30l,SAP30-like
10379740,0.7567743650681602,0.6132098585838525,0.5293927518444038,-4.699958745178989,21.2426999999999,Heatr6///Heatr6,HEAT repeat containing 6///HEAT repeat containing 6
10376482,0.32930904889280616,0.15166556709700782,1.6127493027358208,-4.4593379009902,21.260166666666635,2310033P09Rik,RIKEN cDNA 2310033P09 gene
10526133,0.45729115808397003,0.26306663956924886,1.2189812149562098,-4.560050187214003,21.267066666666693,Rabgef1,RAB guanine nucleotide exchange factor (GEF) 1
10513912,0.059322958135285486,0.012541569036393606,3.353721419283032,-4.076547417091434,21.267233333333337,Aldoart1,"aldolase 1 A, retrogene 1"
10478560,0.7127228107239089,0.5537003722231377,0.6225228847828621,-4.685851536760094,21.27683333333323,Dnttip1,"deoxynucleotidyltransferase, terminal, interacting protein 1"
10364455,0.6439678141733349,0.46443614043622183,0.7745494379342694,-4.658977899721652,21.280233333333285,Cdc34,cell division cycle 34
10439058,0.7905974853043315,0.6646774234223671,0.4527637474590408,-4.710080015713977,21.28449999999998,Nrros,negative regulator of reactive oxygen species
10364385,0.7245490245680202,0.569251651893663,0.5976479963874842,-4.689805412562375,21.285066666666694,Ilvbl,ilvB (bacterial acetolactate synthase)-like
10539769,0.5998572516092118,0.41147422614523477,0.8743280419430002,-4.639071264357198,21.291300000000007,Nfu1,NFU1 iron-sulfur cluster scaffold
10600500,0.6259130105512464,0.4422479015647579,0.8153185309080899,-4.651043474565763,21.301633333333314,Fam220a,"family with sequence similarity 220, member A"
10591628,0.2750864218946235,0.11516939756233456,1.8032312613274508,-4.4098875599548375,21.307733333333317,Dock6,dedicator of cytokinesis 6
10378774,0.6490162049920067,0.4710979515410241,0.7625716575450666,-4.661253889725476,21.308466666666703,Timm22,translocase of inner mitochondrial membrane 22
10538206,0.32509119122553304,0.14866214633838737,1.6266862867335525,-4.455709522104664,21.312766666666647,Ccdc126,coiled-coil domain containing 126
10603881,0.44730641057319515,0.2527293783517037,1.2485088725301605,-4.5527425118693525,21.32326666666667,Zfp182,zinc finger protein 182
10444810,0.3796615859078653,0.19135419230353487,1.4492450909376033,-4.501772916355121,21.341633333333334,,
10396076,0.514113513936365,0.3189022073646684,1.0744943195378691,-4.594775733099623,21.40040000000002,9330151L19Rik,RIKEN cDNA 9330151L19 gene
10443918,0.06659380902432756,0.014886209376235008,3.2277401217992048,-4.097607456858604,21.405233333333328,Zfp952,zinc finger protein 952
10372583,0.569915113101224,0.37862469013790895,0.9409933218496204,-4.624906569064514,21.41223333333332,Rab3ip,RAB3A interacting protein
10463695,0.11245935615845744,0.03125325017067154,2.6989183769124767,-4.1979472409978005,21.461666666666673,Borcs7,BLOC-1 related complex subunit 7
10483822,0.12515689438978922,0.03637734892433212,2.593294775818168,-4.2203539772312135,21.48516666666667,Ttc30a2///Ttc30a1///Ttc30b,tetratricopeptide repeat domain 30A2///tetratricopeptide repeat domain 30A1///tetratricopeptide repeat domain 30B
10394093,0.725487532945348,0.5707661527349104,0.5952471121308401,-4.690180013565808,21.504300000000057,BC017643,cDNA sequence BC017643
10513162,0.23292506908849944,0.08992877837932516,1.9727557976501373,-4.366568764856929,21.508866666666663,Ptpn3,"protein tyrosine phosphatase, non-receptor type 3"
10373577,0.34395489731036766,0.1629790298667094,1.5624629535928296,-4.472424518895378,21.509866666666653,Ormdl2,ORM1-like 2 (S. cerevisiae)
10428613,0.08520509111327514,0.02111152546442797,2.9756268438303937,-4.142993342577499,21.52269999999998,,
10442240,0.17581262820309387,0.05959654454135852,2.253734884148378,-4.297520637241701,21.60606666666667,Zfp760,zinc finger protein 760
10576152,0.06437709850809946,0.014142709827936946,3.265232683575291,-4.091229463223174,21.608299999999986,Trappc2l,trafficking protein particle complex 2-like
10533095,0.4919614191198038,0.29617964579381817,1.1305565359613245,-4.581527127590678,21.67489999999998,Fbxw8,F-box and WD-40 domain protein 8
10606088,0.5782296901303102,0.38776516749342904,0.9220237331509058,-4.6290023418615895,21.709566666666603,Hdac8,histone deacetylase 8
10384154,0.6128687816586269,0.42676048619307483,0.8446346189966807,-4.645165378729673,21.71836666666661,Myo1g,myosin IG
10456021,0.07583388684397788,0.017849353191026974,3.0960041752968,-4.120774408327647,21.734033333333358,Camk2a,calcium/calmodulin-dependent protein kinase II alpha
10601062,0.0510217194749654,0.01009706766914892,3.5155174793136297,-4.05101634007329,21.75063333333331,Dlg3,"discs, large homolog 3 (Drosophila)"
10443221,0.17398592081107414,0.05870506412408003,2.2640415191480487,-4.29506971769843,21.794433333333345,Uhrf1bp1,UHRF1 (ICBP90) binding protein 1
10581926,0.10535521484127212,0.028420231282243445,2.7654064666026414,-4.184246592508016,21.832499999999982,Adat1,"adenosine deaminase, tRNA-specific 1"
10599200,0.6367899539369372,0.4556566587174946,0.7905159625215123,-4.655904629154625,21.86003333333332,Pgrmc1,progesterone receptor membrane component 1
10362876,0.0478928942353989,0.009206919841176315,3.5852685330687746,-4.040517741970324,21.873966666666675,Pdss2,"prenyl (solanesyl) diphosphate synthase, subunit 2"
10459071,0.3043928542692119,0.13416882690583795,1.697898798262193,-4.437180674176221,21.882566666666648,Smim3,small integral membrane protein 3
10571774,0.4384092249235102,0.24437769651863428,1.273129449826664,-4.546604076358988,21.88776666666668,Aga,aspartylglucosaminidase
10522208,0.3905033675753549,0.20034411595451762,1.4165541302845044,-4.510191053500849,21.89439999999999,Uchl1,ubiquitin carboxy-terminal hydrolase L1
10522301,0.7477755692027641,0.601172911666262,0.5478013436296133,-4.697323148532553,21.935833333333363,,
10427026,0.3196278071982541,0.14467260442615548,1.6456129525184684,-4.45078244471583,21.936599999999984,Grasp,GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein
10439854,0.5563296007865246,0.36292459070649696,0.9744037379348859,-4.61757363518355,21.947166666666732,Bbx,bobby sox homolog (Drosophila)
10434165,0.34461488143254604,0.16363216238761208,1.5596598359813356,-4.473153521014569,21.992166666666662,Arvcf,armadillo repeat gene deleted in velo-cardio-facial syndrome
10422518,0.04059264673411773,0.007189468850188414,3.7749631517611575,-4.013444545350989,22.068633333333338,Tmtc4,transmembrane and tetratricopeptide repeat containing 4
10360648,0.49785242642662636,0.30249072655753506,1.1146433898456012,-4.585319243742346,22.082166666666637,Psen2,presenilin 2
10492826,0.22807359402085292,0.08715885199641293,1.9941345268661037,-4.361180053618848,22.093166666666676,Fbxw7,F-box and WD-40 domain protein 7
10440717,0.26864872542734763,0.11112670373286762,1.8277883974691336,-4.403557457620377,22.11046666666664,Gm10228///Gm10229///1110025L11Rik///Krtap6-5///Krtap6-1,predicted gene 10228///predicted gene 10229///RIKEN cDNA 1110025L11 gene///keratin associated protein 6-5///keratin associated protein 6-1
10418868,0.1111969440074936,0.030755177555719982,2.710137566731797,-4.19561342003153,22.130366666666667,Wdfy4,WD repeat and FYVE domain containing 4
10346235,0.5022454838814505,0.30684494573384824,1.1038220366051477,-4.587884028001866,22.156666666666652,Hibch,3-hydroxyisobutyryl-Coenzyme A hydrolase
10350113,0.8816835912353354,0.8042417574654072,0.2576309958505982,-4.729225694859787,22.187499999999886,Arl8a,ADP-ribosylation factor-like 8A
10487476,0.3766075778003736,0.18875713242534575,1.4589468927212002,-4.499268564864982,22.212099999999978,1500011K16Rik,RIKEN cDNA 1500011K16 gene
10372078,0.05673334286886747,0.011776811794584027,3.4003859474411042,-4.069011701318964,22.237399999999997,Mrpl42,mitochondrial ribosomal protein L42
10345368,0.6234882628719007,0.439389807433089,0.8206731959569421,-4.649980372989323,22.244933333333307,D1Ertd448e,"DNA segment, Chr 1, ERATO Doi 448, expressed"
10358879,0.02190525151928391,0.0029242746089662777,4.503465814853572,-3.92726491993463,22.249900000000004,Npl,N-acetylneuraminate pyruvate lyase
10481711,0.17744138860948788,0.06035513406799731,2.2450871065779743,-4.2995819689295045,22.260433333333324,Stxbp1,syntaxin binding protein 1
10365199,0.21740697671240253,0.08123319826442069,2.04222142665758,-4.349132021316512,22.26136666666666,Gm10778,predicted gene 10778
10453705,0.6170611058141077,0.4322586500689881,0.8341418090859896,-4.647285400120751,22.285599999999903,Rab18,"RAB18, member RAS oncogene family"
10499216,0.3490391564733648,0.1672055428459903,1.5445042190781197,-4.477093639557232,22.29520000000001,Pear1,platelet endothelial aggregation receptor 1
10497421,0.517693826011037,0.3221658871088773,1.0667099917293759,-4.596589890102611,22.30146666666664,Hps3,Hermansky-Pudlak syndrome 3
10493189,0.4595265105986746,0.2651329133069391,1.2131976966452478,-4.561474169205854,22.303666666666686,Mef2d,myocyte enhancer factor 2D
10345913,0.8594688709993156,0.7679765784561335,0.3069554103454231,-4.725325835345402,22.307733333333488,Nck2,non-catalytic region of tyrosine kinase adaptor protein 2
10347521,0.311264556700322,0.1388088549541521,1.6743415063467333,-4.443306439698816,22.316366666666738,Zfand2b,"zinc finger, AN1 type domain 2B"
10450103,0.48155480842502374,0.28637845340130313,1.1558324793349495,-4.575455675457854,22.32849999999999,H2-Ke6,H2-K region expressed gene 6
10453436,0.4715806866370246,0.2766245910419173,1.181709716277771,-4.569181851484136,22.33559999999997,Mcfd2,multiple coagulation factor deficiency 2
10448055,0.25438482351455943,0.102358197985876,1.8841709122556327,-4.389087242873819,22.3448333333333,Pdcd2,programmed cell death 2
10365899,0.3409585687632482,0.16046477221026154,1.573351642111697,-4.46959207545949,22.358433333333338,Cep83,centrosomal protein 83
10370920,0.598758800075215,0.41025263083626484,0.8767353354853796,-4.638571201750535,22.395999999999958,Btbd2,BTB (POZ) domain containing 2
10507961,0.6586928098649042,0.4826942776086488,0.741992600923098,-4.665103930727257,22.397133333333358,Mtf1,metal response element binding transcription factor 1
10347921,0.10196447194772904,0.027203610339204754,2.7961275024371783,-4.178022168471805,22.434299999999986,A530040E14Rik,RIKEN cDNA A530040E14 gene
10588826,0.6955997586597523,0.5301285056687968,0.6610471899645062,-4.679471918426824,22.487333333333254,Ip6k1,inositol hexaphosphate kinase 1
10493664,0.006416566497094364,4.488490724524262e-4,6.271679432348317,-3.7993937840697902,22.499600000000008,Nup210l,nucleoporin 210-like
10527229,0.17808500908530359,0.06060978440982044,2.2422088351641003,-4.3002690331675755,22.55023333333334,Fam220a,"family with sequence similarity 220, member A"
10504458,0.6251436681704344,0.44134059629425493,0.8170157253157351,-4.650707034999906,22.566633333333243,Clta,"clathrin, light polypeptide (Lca)"
10386652,0.6077726652394054,0.4210825805386994,0.8555727204701257,-4.642936610932444,22.56783333333334,Aldh3a2,"aldehyde dehydrogenase family 3, subfamily A2"
10430113,0.31425793360692567,0.14097599300719962,1.66359298352045,-4.446102961208151,22.58493333333334,Arhgap39,Rho GTPase activating protein 39
10420672,0.28307617877938773,0.12051353249535768,1.772013640417505,-4.417955132384234,22.5872333333333,Dleu7,"deleted in lymphocytic leukemia, 7"
10387559,0.6977455846686706,0.53357079618758,0.655356339284396,-4.680433532835474,22.589533333333236,Senp3,SUMO/sentrin specific peptidase 3
10386070,0.6450055660766091,0.4656878634248084,0.7722899649672224,-4.659409191561724,22.622566666666614,Atox1,antioxidant 1 copper chaperone
10468802,0.5990927869929262,0.4106292828590468,0.8759925417140039,-4.63872559543025,22.659699999999987,Fam204a,"family with sequence similarity 204, member A"
10435212,0.6170611058141077,0.43227950591479436,0.8341021892934789,-4.647293371328118,22.663133333333235,Osbpl11,oxysterol binding protein-like 11
10495285,0.5573590344734027,0.3640327605602922,0.9720096058609836,-4.618104011807557,22.706733333333347,Sort1,sortilin 1
10469720,0.7282685579403193,0.5745418810122211,0.5892777807034681,-4.691105971468538,22.714433333333346,Acbd5,acyl-Coenzyme A binding domain containing 5
10470948,0.4186391166240608,0.2263675122011371,1.3288034983117034,-4.532588866921936,22.727899999999977,Slc39a1,"solute carrier family 39 (zinc transporter), member 1"
10541049,0.04739264451719378,0.009055604413404894,3.5978507387078618,-4.038655680689809,22.75696666666667,March8,membrane-associated ring finger (C3HC4) 8
10600357,0.26556745809158927,0.10928737060377738,1.8392485871112276,-4.400608769152722,22.75843333333333,Taz,tafazzin
10490221,0.635472371118815,0.4539982550049606,0.7935557633796767,-4.65531449601449,22.766333333333364,Atp5e,"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit"
10401473,0.0648477600288117,0.014285137732051048,3.257888979809517,-4.092471299169602,22.79069999999996,Aldh6a1,"aldehyde dehydrogenase family 6, subfamily A1"
10404059,0.7365472153941908,0.5864419547013453,0.5706115296890352,-4.693951203620682,22.80773333333326,Hist1h1c,"histone cluster 1, H1c"
10454326,0.1226628685947552,0.035388252355199816,2.612421056791544,-4.216238540917654,22.837733333333333,2700062C07Rik,RIKEN cDNA 2700062C07 gene
10590407,0.400579247019784,0.2098371747790418,1.3834309679427763,-4.518683272467216,22.838233333333292,Zfp651,zinc finger protein 651
10448459,0.30918660692439703,0.13731356474675735,1.6818506130475765,-4.441353251295018,22.861033333333367,Tbc1d24,"TBC1 domain family, member 24"
10514933,0.5474627401136783,0.3526809362220169,0.9968062002489514,-4.612575256393852,22.871766666666673,Cpt2,carnitine palmitoyltransferase 2
10496822,0.3621563100599294,0.17744525728841176,1.5026701210212923,-4.4879536365240345,22.88093333333333,,
10516435,0.5376069600023539,0.3426008934470415,1.0193506527870477,-4.6074822924334615,22.90453333333329,Zmym4,"zinc finger, MYM-type 4"
10349512,0.7749695066548814,0.6389564811309085,0.49066042376864283,-4.70524848330693,22.909566666666763,Ubxn4,UBX domain protein 4
10444436,0.34399650831545253,0.1630263526086915,1.562259504678167,-4.47247743194181,22.94153333333334,Fkbpl,FK506 binding protein-like
10538290,0.0869148464969002,0.021745003064253324,2.954556833253272,-4.1469869079546395,22.944833333333328,Snx10,sorting nexin 10
10565499,0.2830613079034916,0.12047312787626738,1.7722446309338742,-4.41789536056601,22.959933333333353,,
10499080,0.3328888860373327,0.1543836406793703,1.600356979342584,-4.4625639459981015,22.96956666666668,Arfip1,ADP-ribosylation factor interacting protein 1
10393687,0.48013935432917054,0.28476606196691556,1.1600590167023483,-4.574434874766311,22.999333333333297,Cep131,centrosomal protein 131
10527638,0.0958369175937769,0.024905182640533523,2.8583300971414975,-4.165624667471137,23.006600000000013,Alox5ap,arachidonate 5-lipoxygenase activating protein
10387723,0.3051955978387556,0.13481954205045912,1.6945490477890286,-4.438051408212712,23.032066666666665,2810408A11Rik,RIKEN cDNA 2810408A11 gene
10355967,0.0812896949643391,0.01976955465768635,3.0225717643636796,-4.1342078289689255,23.06629999999997,Ap1s3,"adaptor-related protein complex AP-1, sigma 3"
10440560,0.6644056876876039,0.49013086496153324,0.7289692399952102,-4.6675002305670965,23.097033333333286,Ltn1,listerin E3 ubiquitin protein ligase 1
10359948,0.20480688369929118,0.07424064631006326,2.1036690231363417,-4.333894537604573,23.121566666666638,Uap1,UDP-N-acetylglucosamine pyrophosphorylase 1
10496485,0.24567372957715244,0.09719412280485697,1.9196211844415734,-4.380041142311535,23.122799999999984,Eif4e,eukaryotic translation initiation factor 4E
10442172,0.4601402960070119,0.2657549067172421,1.211464207262498,-4.561900491544785,23.12526666666667,Zfp160,zinc finger protein 160
10605784,0.43018083463933127,0.23680486599859504,1.2960894742234472,-4.5408455628328515,23.139766666666617,,
10398814,0.20911912258551857,0.07645526155176,2.083604502986903,-4.33884962875551,23.16633333333334,Kif26a,kinesin family member 26A
10588357,0.1413950501496143,0.043499856699158866,2.4697217364044413,-4.24755244622385,23.173000000000016,Acad11,"acyl-Coenzyme A dehydrogenase family, member 11"
10428376,0.06845546389262348,0.015445191937574106,3.2008521791830975,-4.10223979048428,23.18296666666666,Angpt1,angiopoietin 1
10495830,0.06639893301166228,0.014784033355337213,3.232771907588901,-4.096745991428284,23.184033333333318,Sec24d,"Sec24 related gene family, member D (S. cerevisiae)"
10365056,0.6269800820852387,0.4441328914780429,0.8118003092814375,-4.651739366523972,23.19956666666667,Apba3,"amyloid beta (A4) precursor protein-binding, family A, member 3"
10442691,0.6855929252216094,0.5171051546428425,0.682790213219481,-4.675737861972201,23.225133333333332,Clcn7,"chloride channel, voltage-sensitive 7"
10481101,0.1855818237069563,0.06433291018676572,2.2014710831785247,-4.31004534508808,23.237966666666637,Snora43///Snhg7,"small nucleolar RNA, H/ACA box 43///small nucleolar RNA host gene 7"
10519516,0.2739989163841605,0.11451931996712608,1.8071234184787888,-4.408883271517518,23.255466666666663,Slc25a40,"solute carrier family 25, member 40"
10579976,0.37846344744407395,0.19035548165121047,1.4529617899272786,-4.500813819335299,23.264500000000012,Elmod2,ELMO/CED-12 domain containing 2
10578361,0.11520251445277267,0.03239001760575307,2.6739985086167146,-4.203162921137887,23.264600000000016,Asah1,N-acylsphingosine amidohydrolase 1
10417836,0.8713535022304714,0.7856354726441923,0.2828402571732455,-4.727314223113079,23.280333333333033,Mrps16,mitochondrial ribosomal protein S16
10556246,0.7513933499181635,0.6061919064864214,0.5401011695663923,-4.698434992050835,23.289999999999964,Zfp143,zinc finger protein 143
10520574,0.24113242516890673,0.09450045729173871,1.938851278637709,-4.37515279649206,23.295199999999994,Agbl5,ATP/GTP binding protein-like 5
10488626,0.1885481511490606,0.06588820513430578,2.185154524136858,-4.313987737427559,23.296433333333333,Zcchc3,"zinc finger, CCHC domain containing 3"
10461274,0.7493861228923958,0.6036060609042825,0.5440639662037586,-4.697864476026203,23.300066666666737,Ints5,integrator complex subunit 5
10423921,0.24153552820923885,0.09479581681964289,1.936716636745425,-4.375694747976533,23.30700000000003,Oxr1,oxidation resistance 1
10344707,0.32260376624138143,0.1467253217484857,1.6358143990238114,-4.453333152676034,23.315833333333302,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
10560832,0.4138394831573546,0.22159040136807637,1.3442188441760936,-4.528678853147759,23.321833333333316,Zfp61,zinc finger protein 61
10357952,0.25354066774796824,0.10184558321261979,1.8876108626454178,-4.388207575621934,23.32226666666668,Ppp1r12b,"protein phosphatase 1, regulatory (inhibitor) subunit 12B"
10575662,0.6951405025867944,0.52929083448708,0.6624355303129812,-4.679236326665711,23.34296666666657,Mon1b,"MON1 homolog B, secretory traffciking associated"
10421555,0.09806998811317097,0.02572359811795998,2.83551165215205,-4.170140636197377,23.347233333333318,Mir687,microRNA 687
10431266,0.7939022188617026,0.6694747990464819,0.44577641983940214,-4.710932894993564,23.41596666666669,Cerk,ceramide kinase
10542981,0.8234977920344668,0.7122750343108486,0.38444821554001635,-4.717898999698869,23.43703333333326,Gmfg,"glia maturation factor, gamma"
10421648,0.44184913083692473,0.24739438133771158,1.2641540426882245,-4.548846374247988,23.446866666666693,Slc25a30,"solute carrier family 25, member 30"
10445607,0.6158180362752609,0.430519125512554,0.8374511879418854,-4.6466186774183615,23.46413333333328,Pex6,peroxisomal biogenesis factor 6
10561777,0.16063448625943585,0.05220846395559869,2.3443379242612665,-4.276197584507605,23.470700000000022,Zfp940,zinc finger protein 940
10354807,0.20065914472358537,0.07219767878727189,2.122716596051111,-4.329209598773681,23.500299999999996,Kctd18,potassium channel tetramerisation domain containing 18
10396712,0.38287363075017466,0.19369515835399254,1.4406013724606306,-4.504001914949786,23.530899999999917,Fut8,fucosyltransferase 8
10399973,0.14630398802029518,0.04565468721747194,2.436439187027391,-4.255055276827121,23.578633333333322,Hdac9,histone deacetylase 9
10479794,0.3214052252067248,0.14589096848656583,1.6397815226866364,-4.452300419494759,23.61579999999998,Prpf18,pre-mRNA processing factor 18
10518520,0.14817628632268806,0.046544021786234416,2.423172226754065,-4.258066590479638,23.674799999999976,Ubiad1,UbiA prenyltransferase domain containing 1
10410355,0.6350147851563053,0.4535277876626296,0.79441951684537,-4.655146520143708,23.674866666666617,Zfp729a,zinc finger protein 729a
10519555,0.11685866307422739,0.03304790375359741,2.6599911174931496,-4.206113883512205,23.698699999999995,Abcb1b,"ATP-binding cassette, sub-family B (MDR/TAP), member 1B"
